ID	TokenizedText	datetime	sentiment	pre-processed-tweet	pos_cnt	neg_cnt	retweet_cnt
888016	here are today s top 5 etf #volume leaders : $jnug , $xlf , $nugt , $spy , $eem #etfs #listings	2017-02-08T17:56:45.000Z	1	today’s top 5 etf volume leaders jnug xlf nugt spy eem etfs	0	0	1
888090	$gild trading near a 3-year low buy the dip ?	2017-02-08T17:54:22.000Z	-1	gild trading near low buy dip	2	1	1
888229	. @jimcramer says facebook 's mark zuckerberg just 'gets it ' $fb	2017-02-08T17:49:02.000Z	1	jimcramer says facebooks mark zuckerberg gets fb	0	0	22
888424	rt @hagaton : i like this . good job @netflix $nflx	2017-02-08T17:40:41.000Z	1	rt like good job netflix nflx	1	0	1
888435	$aapl * you 're going to say it is n't possible -- to resist it . * and then you wo n't ... and then you 'll win . a lot .	2017-02-08T17:40:09.000Z	1	aapl youre going say isnt possible resist wont youll win lot	1	0	2
888568	rt @mattmhunter : some $intc news .	2017-02-08T18:11:42.000Z	1	rt intc news	0	0	2
888658	rt @thestreet : . @jimcramer says facebook 's mark zuckerberg just 'gets it ' $fb	2017-02-08T18:08:37.000Z	1	rt thestreet jimcramer says facebooks mark zuckerberg gets fb	0	0	22
888672	gilead 's pain , incyte 's gain ? $gild $incy	2017-02-08T18:07:52.000Z	1	gain gild incy	1	1	0
888752	$tsla breakout	2017-02-08T18:05:09.000Z	1	tsla breakout	0	0	1
888902	see how i made $2,000+ before 9:30am the other day this pattern repeats often $fb $twtr	2017-02-08T18:00:20.000Z	1	see made 2000 930am day pattern repeats fb twtr	0	0	9
889168	`` people are anticipating something special , something really special for the 10-year anniversary '' $aapl	2017-02-08T18:26:06.000Z	1	people something special something really special 10year anniversary aapl	0	0	3
889171	momo breaks out , leads chinese internet stocks : $momo $ntes $wb $baba $jd	2017-02-08T18:26:04.000Z	1	momo breaks leads chinese internet stocks momo ntes wb baba jd	0	1	1
889439	history behind $intc 's fab 42 plant straddles both sides of the aisle ( h/t @sullycnbc ) . from 2011 :	2017-02-08T18:16:00.000Z	1	history behind 42 plant straddles sides ht sullycnbc 2011	0	0	4
889513	whole foods market $wfm share prices falls after result off 3.8 % #retail #ausbiz	2017-02-08T21:54:48.000Z	-1	whole foods market wfm share prices falls result 38 retail ausbiz	0	0	0
889558	$fb if you trade facebook calls , here 's your path to max profit	2017-02-08T21:52:47.000Z	1	fb trade facebook calls heres path max profit	1	0	3
889715	apple gets price-target hike on 'superlong ' iphone 8 cycle : $aapl	2017-02-08T21:44:59.000Z	1	apple gets pricetarget hike iphone 8 cycle aapl	0	0	1
889729	i hear there 's a mysterious place called `` online '' where no one trusts produce enough to shop . $wfm should be going	2017-02-08T21:44:20.000Z	-1	hear theres mysterious place called online no one produce enough shop wfm going	0	0	0
889753	as $nflx starts to merchandise its ip , neil doshi sees it becoming a `` global media powerhouse . '' ( via @powerlunch )	2017-02-08T21:43:16.000Z	1	nflx starts merchandise ip neil doshi sees becoming global media powerhouse via powerlunch	0	0	0
889754	rt @wrigleytom : $twtr 40m after close ... back to 18.50/.60 level iv is ~9.5 % off er thurs am should make for good intraday trades on both	2017-02-08T21:43:16.000Z	1	rt wrigleytom twtr close back level iv 95 er thurs make good intraday trades	1	0	3
889756	sanofi , regeneron win a crucial stay of execution on praluent $regn $sny $amgn	2017-02-08T21:43:04.000Z	1	sanofi regeneron win crucial stay execution praluent regn sny amgn	1	1	8
889782	a technical take on today 's action and a look into tomorrow $spx $spy $aapl $amzn $googl $baba $bidu $nflx $spy	2017-02-08T21:42:01.000Z	-1	technical take todays action look tomorrow spx spy aapl amzn googl baba bidu nflx spy	0	0	4
889793	$aapl crushing it with long calls in apple	2017-02-08T21:41:29.000Z	1	aapl crushing long calls apple	1	0	1
889807	$fb how to win , exactly , with options in facebook	2017-02-08T21:40:28.000Z	1	fb win exactly options facebook	1	0	1
889849	tesla s electric cars could be cruising down #india 's streets this summer , elon musk says $tsla	2017-02-08T21:38:57.000Z	1	tesla’s electric cars could down streets summer elon musk says tsla	0	0	0
889873	it 's been like that for 2 years . look at the trend . unfortunately too many know now $nvda	2017-02-08T21:37:20.000Z	-1	like 2 years look trend many know nvda	0	1	2
889888	#waze carpool service just got bigger $goog	2017-02-08T21:36:44.000Z	1	carpool service got bigger goog	0	0	0
889921	well done analyst_1067454 beating 89 other analysts and the wall street consensus to take the win for $wfm -	2017-02-08T21:34:55.000Z	1	well done beating 89 analysts wall street consensus take win wfm	1	0	0
890037	rt @defotis : #tesla plans #india launch . who can spend $35,000 ( rupees 25 lakh ) ? $tsla #emergingmarkets @barronsonl	2017-02-08T22:23:24.000Z	-1	rt defotis tesla plans india launch spend 25 tsla emergingmarkets	0	0	9
890039	why tesla is going up . $tsla #batteries #solar #electric #autonomousvehicles @cnbcfastmoney @timseymour	2017-02-08T22:23:16.000Z	1	tesla going up tsla solar electric cnbcfastmoney timseymour	0	0	3
890308	the paypal $pypl regulatory disclosure on justice dept subpoena re : anti money laundering stuff found here , pg 96	2017-02-08T22:05:55.000Z	-1	paypal pypl regulatory disclosure dept anti money laundering stuff found pg 96	0	2	2
890324	$gild buybacks : `` a more efficient way to destroy value than making an expensive acquisition , w. none of the upside . ''	2017-02-08T22:04:56.000Z	-1	gild buybacks way value making expensive acquisition w none upside	2	1	9
890450	@dsobek @jam1maj @sheffstation $gild bictegravir data on monday , feb. 13 at 6:45 pm et .	2017-02-08T21:58:29.000Z	1	gild bictegravir data monday feb 13 pm et	0	0	4
890576	i think twitter probably has better engagement and growth numbers because of trump . this has to be helping them $twtr	2017-02-08T22:54:11.000Z	1	think twitter probably better engagement growth numbers trump helping twtr	1	0	9
890710	. @apple has a firm grip on #wireless #headphones in the #us $aapl	2017-02-08T22:47:16.000Z	1	apple firm wireless us aapl	0	0	2
890747	$gs ' chief equity strategist david kostin on the market outlook and if corporate #tax reform will affect top stocks	2017-02-08T22:44:27.000Z	1	gs chief equity david market outlook corporate tax reform affect top stocks	0	0	7
890776	updated : sanofi , regeneron win a crucial stay of execution on praluent ( amgen fires back ) $amgn $regn $sny	2017-02-08T22:42:11.000Z	1	updated sanofi regeneron win crucial stay execution praluent amgen back amgn regn sny	1	1	5
890836	whole foods $wfm takes hefty charge for closures as traditional grocery stores eat into sales	2017-02-08T22:36:04.000Z	-1	whole foods wfm takes charge traditional grocery stores eat sales	0	1	4
890887	now 85 days without a 1 % or greater drop from the $spx . still 9 days shy of the record in 2006	2017-02-08T22:32:44.000Z	1	85 days without 1 greater drop spx still 9 days shy record 2006	1	1	32
890922	.. @apple needs to find direction with apple tv and hopefully they get that now . clip from @cnbcclosingbell $aapl	2017-02-08T22:30:17.000Z	1	apple needs find direction apple tv hopefully get clip cnbcclosingbell aapl	0	0	1
890953	rt @tandreacci : $twtr earnings out in the morning . @jack makes a push to turn a profit in 2017 . @technology @scarl	2017-02-09T00:31:32.000Z	1	rt twtr earnings morning jack makes push turn profit 2017 technology	1	0	1
891195	allergan says u.s. tax reform unlikely in 2017 , sees strong year $agn	2017-02-09T00:15:03.000Z	1	allergan says us tax reform unlikely 2017 sees strong year agn	1	0	1
891258	#wholefoods closing 9 stores , cutting sales & amp ; earnings guidance in a tough #grocery market $wfm #organic #food	2017-02-09T00:10:38.000Z	-1	wholefoods closing 9 stores cutting sales amp earnings guidance tough grocery market wfm organic food	0	1	9
891556	tesla , with its stock breaking out wed. , reportedly aims to start model 3 test production on feb. 20	2017-02-09T01:06:33.000Z	1	tesla stock breaking wed reportedly aims start model 3 test production feb 20	0	1	6
891619	will twitter 's chirp resonate with investors ? a q4 earnings preview $twtr	2017-02-09T01:00:02.000Z	1	twitters investors q4 earnings preview twtr	0	0	0
891639	mgm earnings : 36 % upside on vegas & amp ; #macau , jpm says @defotis $mgm $lvs $mpel	2017-02-09T00:59:00.000Z	1	mgm earnings 36 upside vegas amp macau jpm says defotis mgm lvs mpel	1	0	0
891640	still seems like something that is only accepted at whole foods and chick-fil-a #applepay $aapl #mobilepayment	2017-02-09T00:58:36.000Z	-1	still seems like something accepted whole foods aapl	0	0	0
891859	wondered why tesla was taking so long to sked earnings , and why it was later than usual . this may explain it : $tsla	2017-02-09T00:37:05.000Z	-1	tesla taking long earnings later usual may explain tsla	1	0	0
892092	facebook suspends ads on china s utility apps , says they are deceptive via @barronsasia $fb $cmcm #kingsoft	2017-02-09T02:05:25.000Z	-1	facebook suspends ads china’s utility apps says via barronsasia fb	0	2	0
892133	20 tips for you to find success in the stock market i want you to be successful $fb $twtr	2017-02-09T02:00:29.000Z	1	20 tips find success stock market want successful fb twtr	2	0	10
892167	$intc how 'boring ' intel became one of the best low risk option trading vehicles in the market	2017-02-09T01:56:51.000Z	1	intc boring intel became one best low risk option trading vehicles market	1	2	1
892675	2 great trading challenge webinars posted for free - so enjoy these important lessons $fb $twtr	2017-02-09T03:00:27.000Z	1	2 great trading challenge webinars posted free enjoy important lessons fb twtr	1	1	12
892803	rt @lemieux_26 : let 's say this has n't been a good signal for bulls $spy	2017-02-09T02:41:34.000Z	-1	rt lets say hasnt good signal bulls spy	1	0	10
892887	facebook should n't be scared of snapchat $fb $twtr	2017-02-09T02:30:01.000Z	1	facebook shouldnt scared snapchat fb twtr	0	0	1
892896	more on $fb 's broader video efforts , like courting made for facebook shows , here .	2017-02-09T02:27:52.000Z	1	fbs broader video efforts like made facebook shows	0	0	1
892978	netflix did it again today . it traded at super fresh all-time highs . its market cap is now $63.64 billion . $nflx	2017-02-09T04:41:28.000Z	1	netflix today traded super fresh alltime highs market cap billion nflx	1	0	46
893018	mobile ads account for 84 % of @facebook 's advertising revenue and 82 % of total revenue . $fb	2017-02-09T04:33:20.000Z	1	mobile ads account 84 facebooks advertising revenue 82 total revenue fb	0	0	13
893025	#facebook suspends ads on #china s utility apps , says they are deceptive @shuli_ren $fb $cmcm #kingsoft	2017-02-09T04:31:13.000Z	-1	facebook suspends ads china’s utility apps says shuliren fb	0	2	0
893037	$tsla reiterates 500k cars in 2018. not going to happen via @reuters	2017-02-09T04:26:33.000Z	-1	tsla reiterates 500k cars 2018 not going happen via reuters	0	0	0
893251	growth in solar is great until the moment it is n't . @themotleyfool #stocks $tsla , $spwr , $vslr , $run	2017-02-09T03:54:40.000Z	1	growth solar great moment isnt themotleyfool stocks tsla spwr run	0	0	1
893259	$tsla to stop model s production , allegedly the prepare for model 3 via @reuters	2017-02-09T03:53:03.000Z	1	tsla stop model production prepare model 3 via reuters	0	1	0
893273	rt @bertelschmitt : exclusive : $tsla aims to start #pilot production of model 3 cars on february 20 - sources via @r	2017-02-09T03:51:00.000Z	1	rt exclusive tsla aims start pilot production model 3 cars february 20 sources via	1	0	4
893288	$vix $vxx the option trade in vxx that has won for 8 straight years	2017-02-09T03:49:17.000Z	1	vix vxx option trade vxx won 8 straight years	0	0	0
893342	$fb the best way to trade long calls in facebook	2017-02-09T03:43:21.000Z	-1	fb best way trade long calls facebook	2	0	1
893393	one stat that had me double take : twitter 's stock is 4 pts higher than at this point a year ago $twtr	2017-02-09T03:35:15.000Z	1	one stat double take twitters stock 4 pts higher point year ago twtr	0	0	3
893611	competition will happily cede the money losing to $tsla until evs can be sold sustainably with profit	2017-02-09T05:47:55.000Z	-1	competition money losing tsla sold profit	2	1	0
893655	rt @timothysykes : 2 great trading challenge webinars posted for free - so enjoy these important lessons $fb $twtr	2017-02-09T05:40:40.000Z	1	rt timothysykes 2 great trading challenge webinars posted free enjoy important lessons fb twtr	1	1	12
893657	rt @timothysykes : 20 tips for you to find success in the stock market i want you to be successful $fb $twtr	2017-02-09T05:40:34.000Z	1	rt timothysykes 20 tips find success stock market want successful fb twtr	2	0	10
893658	rt @timothysykes : 3 key books you should read asap to stay on top of your trading game reading is fundamental $fb $	2017-02-09T05:40:29.000Z	1	rt timothysykes 3 key books read asap stay top trading game reading fundamental fb	0	0	18
893873	important nug from whole foods ' call : `` we will continue to grow , but no longer have a goal of 1,200-plus stores . '' w	2017-02-09T05:02:15.000Z	-1	important whole foods call continue grow no longer goal stores w	0	0	1
893921	$aapl cautious , risk averse , steady apple options trading has meant 180 % in a year . this is how	2017-02-09T04:52:05.000Z	1	aapl cautious risk averse steady apple options trading meant 180 year	0	1	2
894495	whole foods got $12.9m tax credit for cleaning toxic site next to gowanus canal where it built brooklyn store :	2017-02-09T11:30:07.000Z	1	whole foods got tax credit site next built store	0	0	4
894771	watch twitter results for a 'trump bump ' ( subscribers ) $twtr	2017-02-09T11:01:53.000Z	1	watch twitter results trump bump subscribers twtr	0	0	4
895005	rt @cnbcnow : earnings : twitter q4 eps $0.16 adj . vs. $0.12 est . ; q4 revs . $717m vs. $740.1m est . $twtr	2017-02-09T12:02:27.000Z	1	rt cnbcnow earnings twitter q4 eps 016 adj vs 012 est q4 revs 717m vs est • twtr	0	0	60
895009	twitter revenue misses estimates , stock down $twtr	2017-02-09T12:02:24.000Z	-1	twitter revenue misses estimates stock down twtr	0	1	19
895053	#breaking : twitter inc. $twtr q4 revenue , $717.21m vs. $740.14m expected	2017-02-09T12:01:10.000Z	-1	breaking twitter inc twtr q4 revenue vs expected	0	1	1
895054	#breaking : twitter inc. $twtr q4 non-gaap earnings per share ( eps ) beats estimates , $0.16 vs. $0.12 expected	2017-02-09T12:01:10.000Z	1	breaking twitter inc twtr q4 nongaap earnings per share eps beats estimates 016 vs 012 expected	0	1	2
